code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
47312753,Minute Maid apple white grape,Minute Maid,,united-states,,,,unknown,,unknown,,11.273957158963,50.732807215333
0025000120602,Super smoothies,Minute Maid,,united-states,,,,unknown,,unknown,,0.54347826086957,6.5217391304348
0025000010002,peach,Minute Maid,,puerto-rico,,,,unknown,4.0,,"ifz ml) less than 0.5% of: natural eblend facts concentrate corn syrup, apple and peach juices from in pa0 ml) concentrate, less than 0.5% of: hatural flavors, citric acid (provides tarthess), sugar, reraner modified cornstarch, glycerol ester of rosim.&quot; sodium hexametaphosphate and sodium benzoate and potassium sorbate and calcium disodium edta (to protect taste), red #40, yellow #5. produced under authority of the coca-cola company, atlanta, ga 30313 c2019 the coca-cola company 4% our quality promise assures your satisfaction. we guarantee it. consumer information call 1-800-452-2653. se habla espanol. 10 280 scanew alupanocani 1g 142% www.minutemaid.com shake well before enjoying. please recycle me",12.5,45.833333333333
0025000062292,Flavored juice beverage blend,Minute Maid,,united-states,,,,unknown,,,,7.0422535211268,28.169014084507
0059600048103,Mixed berry 100% juice,Minute Maid,,canada,,,,unknown,,,,,
0025000101144,Minute maid light mango passion,Minute Maid,,united-states,,,,unknown,,,,0.41666666666667,4.1666666666667
8901764362606,Minute maid,"Coca-Cola Company,Coca-Cola","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, beverages-with-orange",india,,,,e,4.0,,"WATER, SUGAR, ORANGE JUICE (10.5%) (RECONSTITUTED FROM ORANGE JUICE CONCENTRATE & ORANGE PULP CELLS), ACIDITY REGULATORS (330, 331(iii)), ANTIOXIDANT (300), COLOURS (110, 102), ORANGE FLAVOURS (NATURAL, NATURE-IDENTICAL AND ARTIFICIAL FLAVOURING SUBSTANCES).",11.5,52.0
5449000806000,Multifruit,Minute Maid,,luxembourg,,,,unknown,,unknown,,26.0,122.0
0025000120626,Super Smoothies,Minute Maid,,united-states,,,,unknown,,unknown,,1.9607843137255,23.529411764706
0025000101120,Minute maid light cherry,Minute Maid,,united-states,,,,unknown,,unknown,,0.41666666666667,4.1666666666667
5449000188342,minute maid,"Cocacola, Minute Maid","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",kenya,plastic,,,unknown,,,,,
0059600070579,Punch aux pommes,Minute Maid,,canada,,,,unknown,,,,,
0025000120817,Minute made juice sticks,Minute Maid,,united-states,,,,unknown,,unknown,,,
0025000058196,Fruit punch,Minute Maid,,united-states,,,,unknown,,unknown,,12.112676056338,45.070422535211
9449046896009,Minute Maid multifruit,,,france,,,,unknown,,,,,
0025000035630,Soft frozen lemonade raspberry,Minute Maid,,united-states,,,,unknown,,,,19.178082191781,109.58904109589
0025000101540,Mixed Berry Juice Box,Minute Maid,,"united-states, world",,,,unknown,,unknown,,11.864406779661,50.847457627119
05966434,Jus de pomme,Minute Maid,,canada,,,,unknown,,,,,
0025000046490,Minute Maid,Minute Maid,,jamaica,,,,unknown,,,,60.0,240.0
0025000101601,Fruit & veggie tropical blend,Minute Maid,,united-states,,,,unknown,,unknown,,7.909604519774,33.898305084746
0059600060464,Watermelon blueberry,Minute Maid,,canada,,,,unknown,,,,,
0025000120664,Minute Maid Juice Sticks,Minute Maid,,united-states,,,,unknown,4.0,,"cherry: apple juice from concentrate (water, apple juice concentrate), water, natural flavor, purple carrot concentrate (for color), citric acid, locust bean gum, xanthan gum. orange: apple juice from concentrate (water, apple juice concentrate), water, citric acid, natural flavor, locust bean gum, xanthan gum, beta carotene (for color). grape: apple juice from concentrate (water, apple juice concentrate), water, natural flavor, grape juice concentrate (for color), citric acid, locust bean gum, xanthan gum.",10.416666666667,52.083333333333
0025000101502,Juice Box - Fruit Punch,Minute Maid,,"united-states, world",,,,unknown,,unknown,,10.734463276836,50.847457627119
8901764125157,minute maid Guava juice 1ltr,,,united-states,,,,unknown,,unknown,,,
0059600010506,Juice box,Minute Maid,,canada,,,,unknown,,,,,
0025000131103,Pink Lemonade,Minute Maid,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas, lemonade",united-states,,,,unknown,,,,11.267605633803,42.253521126761
0025000019395,TROPICAL PUNCH,Minute Maid,,united-states,,,,unknown,,unknown,,29.166666666667,112.5
0025000066016,Strawberry soft frozen lemonade,Minute Maid,,united-states,,,,unknown,4.0,unknown,"water, sugar, strawberry puree, corn syrup, maltodextrin, citric acid (for tartness), natural flavors, stabilizer (pectin, guar gum), lemon juice concentrate, fruit and vegetable juice (for color). contains bioengineered food ingredients.",19.230769230769,107.69230769231
0025000035647,Soft frozen lemonade,Minute Maid,,united-states,,,,unknown,,unknown,,19.178082191781,109.58904109589
4801981109180,Minute Maid,Minute Maid,,philippines,,,,unknown,,,,,
0025000046414,Orange Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",barbados,,,,e,,,,44.0,180.0
5449000201454,Minutes maid pulpy orange,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",kenya,,,,b,,,,,
5449000070470,Jus de pomme,Minute Maid,,belgium,,,,unknown,,,,,
0059600010353,Zero Sugar Pink Lemonade,Minute Maid,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, lemonade",canada,,,,c,4.0,,"Filtered water, Lemon juice from concentrate, Citric acid, Grape juice from concentrate, Ascorbic acid (vitamin C), Potassium citrate, Aspartame, Natural flavour, Acesulfame-potassium, Dimethylpolysiloxane, Phenylketonurics (phenylalanine)",,
0025000131349,aguas frescas hibscus,Minute Maid,beverages,united-states,,,,unknown,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, APPLE JUICE FROM CONCENTRATE, CONTAINS LESS THAN 2% OF: NATURAL FLAVOR, CITRIC ACID (PROVIDES TARTNESS), SODIUM HEXAMETAPHOSPHATE AND SODIUM BENZOATE AND POTASSIUM SORBATE AND CALCIUM DISODIUM EDTA (TO PROTECT TASTE, VEGETABLE EXTRACT (FOR COLOR), SUCRALOSE",4.5833333333333,18.75
17681900,Orange,Minute Maid,beverages,france,plastic,,,unknown,,,,,
0025000131387,AGUAS FRESCAS MANGO Juice Beverage,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",united-states,,,,d,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, APPLE JUICE FROM CONCENTRATE, MANGO PUREE FROM CONCENTRATE, CITRIC ACID, FRUIT AND VEGETABLE JUICE (FOR COLOR), NATURAL FLAVORS, SODIUM HEXAMETAPHOSPHATE, SODIUM BENZOATE, POTASSIUM SORBATE, CALCIUM DISODIUM EDTA, TRIPOTASSIUM CITRATE, SUCRALOSE",4.41,19.8
0025000131363,Aguas Frescas Juice Beverage Strawberry,Minute Maid,,united-states,,,,unknown,4.0,,"PURE FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, APPLE JUICE FROM CONCENTRATE, STRAWBERRY JUICE FROM CONCENTRATE, CITRIC ACID, NATURAL FLAVOR, SODIUM HEXAMETAPHOSPHATE, SODIUM BENZOATE, POTASSIUM SORBATE, CALCIUM DISODIUM EDTA, FRUIT AND VEGETABLE JUICE, SUCRALOSE",4.65,19.0
0059600010148,Zero Sugar Lemonade,Minute Maid,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, lemonade",canada,,,,c,4.0,,"Filtered water, Lemon juice from concentrate, Citric acid, Ascorbic acid (vitamin C), Potassium citrate, Aspartame, Natural flavour, Acesulfame-potassium, Dimethylpolysiloxane, Phenylketoneurics (phenylalanine)",,
0025000130809,Orange juice,Minute Maid,,united-states,,,,unknown,,unknown,,8.1818181818182,30.30303030303
0059600010346,Fruit Punch,Minute Maid,"beverages, artificially-sweetened-beverages",canada,,Walmart,"Calgary,Alberta,Canada",c,4.0,,"Filtered water, Fruit juices from concentrate (lemon, grape, and pineapple), Grape skin extract, Apple puree from concentrate, Natural flavour, Citric acid, Ascorbic acid (vitamin C), Aspartame, Acesulfame-potassium, Dimethylpolysiloxane, Phenylketonurics (phenylalanine)",,
0025000130595,Super Juice Drink - Fruit Punch,Minute Maid,,united-states,,,,unknown,,unknown,,2.1720431975951,17.376345580761
0059600010520,Zero Sugar Mango Passion Juice,Minute Maid,"beverages, artificially-sweetened-beverages",canada,,Real Canadian Superstore,"Calgary,Alberta,Canada",b,4.0,,"Filtered water, Fruit juices from concentrate (lemon and passion fruit), Mango puree from concentrate, Apple puree from concentrate, Citric acid, Natural flavour, Potassium citrate, Ascorbic acid (vitamin C), Aspartame, Acesulfame-potassium, Veta-carotene, Phenylketoneurics (phenylalanine)",,
0025000025136,Premium country style frozen orange juice,Minute Maid,,united-states,,,,unknown,,unknown,,40.0,183.33333333333
0025000131882,Minute Maid Cherry Limeade,Minute Maid,plant-based-foods-and-beverages,united-states,,,,unknown,,unknown,,10.0,37.5
0025000131417,Minute Maid Fruit and Veggies,Minute Maid,,united-states,,,,unknown,,unknown,,7.909604519774,33.898305084746
0025000101564,Orange juice,Minute Maid,,united-states,,,,unknown,,unknown,,10.169491525424,50.847457627119
0025000056239,Orange Juice,"Minute Maid,",,united-states,,,,unknown,,unknown,,10.0,45.833333333333
0409000666009,Multifruit,Minute maid,,germany,,,,unknown,,,,,
10151990,Apple,Minute Maid,,canada,,,,unknown,,,,,
0025000035258,Soft Frozen Lemonade,Minute Maid,,united-states,,,,unknown,,unknown,,18.556701030928,103.09278350515
0025000035654,Frozen lemonade tubes,Minute Maid,,united-states,,,,unknown,,,,19.178082191781,109.58904109589
8901764385155,Minute Maid Apple,"Minute Maid,The Coca-Cola Company","plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages",india,paper-based-carton,,India,unknown,4.0,c,"water, sugar, apple juice (15.3%) (reconstituted from apple juice concentrate), acidity regulators (296,330) antioxidant (300), sweetener (960), contains permitted natural colour (150d) and added apple flavours (nature identical flavouring substances.",9.0,44.0
0025000130991,Specialty Syrup,Minute Maid,,united-states,,,,unknown,,unknown,,0.0,
0025000131493,Mixed berry juice box,Minute Maid,,"united-states, world",,,,unknown,,unknown,,11.864406779661,50.847457627119
5449000037503,Naranja,Minute Maid,,spain,,,,unknown,,,,,
0025000035692,Minute Maid Frozen Limeade Cherry,Minute Maid,,united-states,,,,unknown,,unknown,,18.556701030928,103.09278350515
19565965,Lemonade,Minute Maid,,united-states,,,,unknown,,unknown,,21.0,80.0
0082000062516,100% Apple Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",united-states,,,,unknown,,c,,,
8509664257796,Minute maid pomme,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices, fruit-juices-from-concentrate",france,,,,d,1.0,,Jus de pomme à base de concentré; vitamine C.,,
0025000025549,Lemon Juice,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",united-states,,,,b,1.0,,"PURE FILTERED WATER, CONCENTRATED LEMON JUICE.",,
4890008265244,White grape soda,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas",hong-kong,pet-bottle,,,unknown,4.0,not-applicable,"Carbonated Water, White Grape Juice (10%), Sugar, Flavourings (contain preservate (211) & soybean product), Acidity Regulator (330), Honey (0.02%), Antioxidant (300), Sweetener (906), Glucose",9.6,39.0
75390136,Fruit punch,Minute Maid,,united-states,,,,unknown,,unknown,,,
0025000131004,Breuvage avec mange et fraise,Minute Maid,,canada,,,,unknown,,,,,
0025000121159,Zero Sugar Lemonade,Minute Maid,,united-states,,,,unknown,,unknown,,0.0,1.4084507042254
85333574,Watermelon punch,Minute Maid,,united-states,,,,unknown,,unknown,,12.83185840708,48.672566371681
0059600048202,Minute maid,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",canada,,,,unknown,,,,,
0025000131455,Mixed Berry,Minute Maid,,united-states,,,,unknown,,unknown,,3.0,148.0
5449000286772,,Minute Maid,,ethiopia,,,,unknown,,unknown,,,
0025000130861,Minute maid,Minute Maid,,suriname,,,,unknown,,unknown,,8.1818181818182,30.30303030303
8901764239304,Minute maid mix fruit juice,,,india,,,,unknown,,,,,
4901260222613,Minute maide gritty guav,,,india,,,,unknown,,unknown,,,
4801981164851,Minute Maid Apple Juice,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, non-alcoholic-beverages, unsweetened-beverages, apple-juices",philippines,,"Store,Supermarkets",Philippines,e,4.0,,"Water, Sugar, Acidulants (Citric Acid, Malic Acid), Apple Juice Concentrate (1%), Sequestrant (SHMP), Artificial Flavor, Preservatives (Sodium Benzoate, Potassium Sorbate), Acidity Regulator (Sodium Citrate), Sweeteners (Acesulfame-K, Sucralose), Caramel Color, Antioxidant (EDTA), Vitamins (B3, B5, B6).",6.11,23.9
8851959122921,minute maid splash orange drink,"minute maid,มินิทเมด","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks, beverages-with-orange",thailand,,,,c,4.0,,"น้ำส้ม 15% (จากน้ำส้มเข้มข้น) น้ำตาล 3.7% วิตามินซี 0.05% โซเดียมคลอไรด์ 0.05% วิตามินบี 3 0.004% จากควบคุมความเป็นกรด (INS350, INS331 (1) สารทำให้คงตัว (834) ISA), สารให้ความหวาน และของเล่นโพแทสเซียมและบุคลาไลย INSONS15) * AV สี (INS168tal), INS102) แต่งกลิ่นเลียนธรรมชาติ (INS466,",4.8,20.0
84881724,Aguas Frescas Mango,Minute Maid,,united-states,,,,unknown,,unknown,,4.6413502109705,18.987341772152
18353860,Minute Maid original,Minute Maid,,canada,,,,unknown,,,,,
3569889210278,Minute Maid Pulpy Orange Flavour 1.5L,,,malaysia,,,,unknown,,unknown,,,
5449000274359,nectar tropical,Minute Maid,,mayotte,,,,unknown,,unknown,,7.3,54.0
10375587,Minute maid apple,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",belgium,,,,c,,,,,
0025000133794,Aguas frescas,Minute Maid,,united-states,,,,unknown,,unknown,,4.5833333333333,18.75
45030383,multifruit,Minute Maid,,france,,,,unknown,,,,,
0025000133817,Aguas Frescas Hibiscus,Minute Maid,,united-states,,,,unknown,,unknown,,4.5833333333333,18.75
0025000101649,Minute Maid Tomato Juice Blend,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-foods, fruits-and-vegetables-based-foods, vegetables-based-foods, plant-based-beverages, vegetable-based-foods-and-beverages, juices-and-nectars, vegetable-based-beverages, tomatoes-and-their-products, vegetable-juices, tomato-juices",united-states,,,,b,,unknown,,2.5352112676056002,19.718309859155
0059600010865,Minute maid Orange juice,Minute Maid,,canada,,,,unknown,,,,,
4801981064861,Minute maid orange,Coca cola,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juice-drinks",philippines,,"Supermarket,SM,7-Eleven",Philippines,e,4.0,,"water, sugar, citric acid, orange juice from concentrate, flavorings, preservatives (sodium benzoate, potassium sorbate), sodium citrate, sweeteners (acesulfame-K, sucralose), artificial colors (like Tartrazine, Sunset Yellow), and added B vitamins (B3, B5, B6)",7.22,6.91
3948764362309,Minute maid pulpy orenge,Drink,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",india,,,,unknown,,,,,
0059600038081,100% Apple Juice,Minute Maid,juice,canada,,,,unknown,1.0,,"Filtered water, Concentrated apple juice, Ascorbic acid (vitamin C)",,
4801981125180,minute maid (o) 350ml,Minute Maid,,philippines,,,,unknown,,,,,
4801981120208,Minute Maid Fresh,,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages",philippines,,,,unknown,,,,,
0025000120237,Beverage with pine and portugal juice,Minute Maid,,trinidad-and-tobago,,,,unknown,,unknown,,38.0,150.0
54020610,Appelsap,Minute Maid,,norway,,,,unknown,,unknown,,10.1,45.0
0025000134135,Aguas frescas Pineapple Horchata,Minute Maid,,united-states,,,,unknown,,unknown,,4.5833333333333,20.833333333333
8901764122613,Minute maid gritty guava,Minutes Maid Gritty Guava,,india,,,,unknown,,,,12.1,48.0
4801981164837,Minute Maid Fresh ORANGE JUICE DRINK with B Vitamins,,,japan,,,,unknown,,unknown,,13.0,27.0
4801981120147,Orange Juice Drink,Minute Maid,,philippines,,,,unknown,4.0,unknown,"Water, Sugar, Acidulant (Citric acid), Orange juice from concentrate (1%), Sequestrants (SHMP, EDTA), Natural, nature-identical and artificial flavors, Preservatives (Sodium benzoate, Potassium sorbate) Acidity regulator (Sodium citrate), Sweeteners (acesulfame-K and sucralose), Artificial color (Sunset yellow and Tartrazine), Vitamins (B3, B5, B5)",6.8,26.8
00052306,Minute maid zero sugar/light lemonade FTN,,,united-states,,,,unknown,,unknown,,,
54020603,Orange,Minute Maid,,france,,,,unknown,,,,,
8901764362804,Pulpy Orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",india,,,,e,4.0,,"Water,Sugar,Orange Juice (10.5%)(Reconstituted From Orange Juice Concentrate & Orange Pulp Cells), Acidity Regulators (330,331(iii)),Antioxidant(300),Colors(110,102),Orange Flavours(Natural,Natural-Identical And Artificial Flavouring Substances).",12.7,52.0
6975682480393,qoo,Minute Maid / Coca-Cola,,italy,,,,unknown,,,,,
4801981194513,minute made nutri+,Minute Maid,,philippines,,,,unknown,,,,,
8901764362309,Pulpy orange,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate",india,,,,e,4.0,,"WATER, SUGAR, ORANGE JUICE (10.5%) (RECONSTITUTED FROM ORANGE JUICE CONCENTRATE & ORANGE PULP CELLS), ACIDITY REGULATORS (330, 331(iii)), ANTIOXIDANT (300), COLOURS ENERGY (110, 102), ORANGE FLAVOURS (NATURAL, NATURE-IDENTICAL AND ARTIFICIAL FLAVOURING SUBSTANCES).",12.7,52.0
0059600010872,Minute maid apple raspberry,,,canada,,,,unknown,,,,,
0025000040184,Lemonade,Minute Maid,,united-states,,,,unknown,,unknown,,11.3,45.1
4801981109197,Minute maid nutri orange mango,Minute Maid,,philippines,,,,unknown,,,,,
9449046857796,Minute maid,,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, non-alcoholic-beverages, fruit-juices, unsweetened-beverages, apple-juices",france,,,,c,,,,,
90399480,Delight Tropical,Minute Maid,,zimbabwe,,,,unknown,,,,11.5,52.0
4902102138888,Black Tea Flower,Minute Maid,,japan,,,,unknown,,unknown,,,
4801981064854,Minute maid apple juice drink,,,philippines,,,,unknown,,,"pasteurized milk, live cultures",,
4801981039739,Minute maid mango juice drink,,,philippines,,,,unknown,,unknown,,,
07302473,Aguas Frescas,Minute Maid,,united-states,,,,unknown,4.0,,"pure filtered water, high fructose corn syrup, apple juice from concentrate, strawberry juice from concentrate citric acid (for tartness), contains less than 2% of: natural flavor, sodium hexametaphosphate and sodium benzoate and potassium sorbate and calcium disodium edta (to protect taste fruit and vegetable juice (for color), sucralose produced for the coca-cola company, atlanta, ga 30313 usa scan here for more food information or call 1-800-888-6488 ©2021 the coca-cola company &quot;minute maid&quot; is a registered trade of the coca-cola company www.minutemaid.com",,
0981290362606,Minute maid,,,india,,,,unknown,,unknown,,,
6975682480195,Minute maid peach,,,france,,,,unknown,,,,,
0059600023681,Lemonade,Minute Maid,,united-states,,,,unknown,,,,,
5449000319418,Jus à la pomme,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",france,,Burger King,,c,1.0,,Jus de pomme à base de concentré,,
0025000134593,Strawberry Lemonade,Minute Maid,,united-states,,,,unknown,4.0,,"filtered water, lemon juice from concentrate**, less than 0.5% of: citric acid (provides tartness), natural flavors, strawberry juice from concentrate**, vitamin c (ascorbic acid), potassium citrate (regulates tartness), aspartame, black currant and carrot juices from concentrate** (for color), acesulfame potassium, modified cornstarch, glycerol ester of rosin. **adds a negligible amount of sugar. 5 daily value 0% 1% 0% ugars 0% produced for the coca-cola company atlanta, ga 30313 u.s.a. scan here for more food information or call 1-800-888-6488 $",,
5449000319272,,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate",belgium,,,,c,,,Find out more! VOEDINGSWAARDE/,,
5949500130785,Minut mais,Minute maid,,romania,,,,unknown,,unknown,,0.699999988079071,178.0
0025000134371,Minute maid zero sugar fruit punch - Minurlte Maid,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-punch",united-states,,,,b,4.0,e,"FILTERED WATER, LEMON JUICE FROM CONCENTRATE, LESS THAN 2% OF: GRAPE AND PINEAPPLE JUICES FROM CONCENTRATE, APPLE PURÉE FROM CONCENTRATE, NATURAL FLAVORS, CITRIC ACID (PROVIDES TARTNESS), VITAMIN C (ASCORBIC ACID), ASPARTAME ACESULFAME POTASSIUM, GRAPE SKIN EXTRACT (FOR COLOR). **ADDS A NEGLIGIBLE AMOUNT OF SUGAR. PRODUCED FOR THE COCA-COLA COMPANY ATLANTA, GA 30313 U.S.A. SCAN HERE FOR MORE FOOD INFORMATION OR CALL 1-800-888-6489 Empty & Replace Cap PASTE EXCEN OF M KEEP REFRIG BEST IF USED AFTER OPENIN PHENYLKETO PHENYLALAN SE HABLA ESI www.minute OUR QUALITY ASSURES YO WE GUARANT 02023 The Co &quot;Minute Maid&quot; registered trad The Coca-Col 13437A 20 5 smartlabet PLASTIC BOTTLE CLE ME",0.0,2.08
0025000134579,zero sugar Pineapple Flavored Fruit Drink,Minute Maid,"beverages-and-beverages-preparations, beverages, artificially-sweetened-beverages",united-states,,,,c,4.0,,"Filtered water, lemon juice from concentrate, pineapple juice from concentrate, apple juice from concentrate, natural flavors, citric acid, vitamin C (ascorbic acid), aspartame, carrot juice from concentrate (for color), acesulfame potassium.",,
5000112510126,APPLESAP - Minute Maid - Minute Maid - Minute Maid - Mi,Minute Maid,"beverages-and-beverages-preparations, beverages",netherlands,,,,unknown,,,,,
0025000135569,Mango Lime Aguas Frescas,Minute Maid,,united-states,,,,unknown,,unknown,,5.0,18.8
0025000000508,Juice Box - Fruit Punch,Minute Maid,,world,,,,unknown,,unknown,,,
0025000000577,Mixed Berry Juice Box,Minute Maid,,world,,,,unknown,,unknown,,,
0025000000591,Juice Box - 100% Juice Apple Juice,Minute Maid,,world,,,,unknown,,unknown,,,
0059600038203,Punch aux fruits sans sucre,Minute Maid,,united-states,,,,unknown,,unknown,,0.0,2.0
5449000319333,Multivitamins,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, multifruit-juices","belgium, luxembourg",,,,e,4.0,,"Water; fruit juices from concentrate: orange (40.4%), apple (4.8%), lemon (2.3%), grape (1.8%), peach (0.8%); sugar; flavours; vitamins C, B3, E, B5, B6, B2 and provitamin A. KOEL DRINKEN/SERVIR FRAIS/ GEKÜHLT SERVIEREN/SERVED CHILLED SCHUDDEN VOOR GEBRUIK/AGITER AVANT D'OUVRIR VOR DEM ÖFFNEN/SCHÜTTELN/SHAKE BEFORE OPENING 3",,
0025000135743,Lemonade,Minute Maid,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas, lemonade",united-states,,,,unknown,4.0,,"Filtered water, high fructose corn syrup, lemon juice from concentrate, natural flavors, citric acid, modified cornstarch, glycerol ester of rosin, sodium benzoate, potassium sorbate, calcium disodium EDTA, yellow #5.",,
0025000134357,Minute Maid Zero Sugar Lemonade,Minute Maid,,united-states,,,,unknown,,unknown,,0.0,0.0
4710018316005,Grape soda,Minute maid,,japan,,,,unknown,,unknown,,0.21212120850880942,4.242424242424242
0059600038272,Strawberry Lemonade,Minute Maid,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",united-states,,,,c,4.0,,"Filtered water
, Fruit juices from concentrate (lemon and strawberry), 
Citric acid, 
Natural flavour, 
Ascorbic acid (vitamin C), 
Potassium citrate,
 Aspartame,
 Concentrate of carrot and blackcurrant for colour, 
Acesulfamepotassium, 
Modified cornstarch, 
Ester gum.",,
0059600038289,Zero Sugar Pineapple,Minute Maid,,canada,,,,unknown,,,,,
6975682480058,美汁源 果粒橙 橙汁饮料,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages","china, france",,,,e,,,水、果葡糖浆、橙肉、白砂糖、浓缩橙汁、食品添加剂 (柠檬酸、柠檬酸钠、β-胡萝卜素)、食用香精、维生素C,,
5449000319319,Tropical,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, juices-and-nectars",belgium,,,,d,4.0,,"Water; fruit juices and purees from concentrate (orange, apricot, guava, mango, passionfruit); fruit purees (guava, mango); sugar. Fruit content: 47% minimum.",,
00098858,Minute Maid Apple Juice,Minute Maid,,ireland,,,,unknown,,,,,
0059600070076,minute maid,orange,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods, fruits, citrus, oranges",canada,orange,,,unknown,,unknown,,,
0000201701622,Orange juice,Minute Maid,,ireland,,,,unknown,,,,,
0000201801218,Minute Maid Fruit Punch,,,ireland,,,,unknown,,,,,
0000201900609,Fruit Punch,Minute Maid,,ireland,,,,unknown,,,,,
0000201901253,100% pure squeezed orange juice,Minute Maid,,ireland,,,,unknown,,,,,
0000202000163,Fruit punch,Minute Maid,,ireland,,,,unknown,,,,,
0000202000899,Orange juice vitamin c & zinc,Minute Maid,,ireland,,,,unknown,,,,,
0000202000990,Minute Maid,,,ireland,,,,unknown,,,,,
0000202101094,2500013056,Minute Maid,,ireland,,,,unknown,,,,,
0000202300756,Minute Maid Zero Sugar Lemonade,Minute Maid,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,,,
0005960000042,Fruitopia® Strawberry Passion Awareness 1.75 L,"Fruitopia,minute maid","plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, multifruit-juices",canada,"plastic, cardboard",Maxi,Quebec Canada,e,4.0,,"Filtered Water, Fruit Juices from concentrate (pear, passionfruit, apple, and strawberry), sugar/glucose-fructose, Natural flavor, citric acid, ascorbic acid (vitamin C), cochineal extract (for color), locust bean gum.",,
