code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
5449000227461,Fanta Pomme & Cerise,Fanta,"beverages, artificially-sweetened-beverages",france,,,,d,,,,,
5449000229540,Fanta zero pink pomelo,"Fanta, Fanta-light","beverages, artificially-sweetened-beverages, sweetened-beverages",france,,,,b,1.0,,"Eau pétillante, jus de pomelo à base de concentre (3,4%): acidifiant acide citrique citrate de sodium colorant anthocyanes carotenoides arôme naturel de pamplemousse avec autres arômes naturels édulcorant aspartame acesulfame-k conservateur sorbate de potassium phenylalanine",,
5449000229762,Fanta,Fanta,,france,,,,unknown,,,,,
5449000234360,Fanta raisin blanc,Fanta,,france,,,,unknown,,,,,
5449000239716,Mini,Fanta,,france,,,,unknown,,,,,
5449000240972,Fanta Saveur Agrumes,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages",france,"can, drink-can",,,b,,,,,
5449000240996,Fanta agrumes,Fanta,,france,,,,unknown,4.0,,"eau gazéifiée: jus de pamplemousse à base de concentré (3.4%) ; acidifiants: acide citrique, citrate de sodium ; édulcorants: aspartame, acesutra colorants: anthocyanes, caroténoides; conservateur : sorbate de potassium; aromes naturels de pamplemousse avec autres arômes naturels Contient une source de phénylalanine. 2017 The Coca-Cola Company. se boit",,
5449000241122,Fanta agrumes,Fanta,,france,,,,unknown,,,,,
5449000241160,Fanta Lemon,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages",france,bouteille-plastique,,,unknown,,,,,
5449000241399,Fanta citron fleur de sureau,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages",france,,,,d,,,,,
5449000248107,Fanta Mucho,"Fanta,Coca-cola","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, sodas, sweetened-beverages",croatia,,,,e,4.0,not-applicable,"Voda, fruktozno-glukozni sirup, ugljikov dioksid, voćni soka (naranča 2,8 %, marakuja 0,1%), kiseline: limunska kiseline i jabučna kiselina, arome, konzervans: kalijev sorbat, stabilizatori: E414, E445 i E412, sladilo: steviol glikozidi, antioksidans: askorbinska kiselina.",6.5,27.0
54490895,Fanta (Italien),Fanta,,france,,,,unknown,,,,,
54492394,Fanta Laranja,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages",portugal,"glass, bottle",,"Barcelos,Braga,Portugal",e,4.0,,"água, 8% sumo de laranja proveniente de concentrado, açúcar e/ou xarope de glucose-fructose, dióxido de carbono, acidificantes (ácido cítrico, ácido málico), estabilizadores (E414, E444, E445), conservante (E202), edulcorantes (E950, aspartame), antioxidante (ácido ascórbico), aromas naturais de laranja, outros aromas naturais, corante (beta-caroteno).",,
54492493,Fanta lemon 500ml,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages","belgium, bulgaria, france, germany, switzerland, united-kingdom","plastic, bottle, pet-bottle, bouchon-en-plastique, bouteille-en-plastique",,,d,4.0,,"Carbonated Water, Lemon Juice From Concentrate (52). Sugar, Acidity Regulator (Sodium Gluconate), Acids (Citric Acid, Malic Acid), Sweeteners (Acesulfame K. Aspartame). Carbohydrate of which sugars. Salt: 19 Fat Saturates, Protein - (8400 kJ/",,
54492578,Fanta Orange Mini Can,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, non-alcoholic-beverages, orange-soft-drinks, sweetened-beverages","belgium, france, united-kingdom",,,,unknown,4.0,,"Eau gazéifiée ; jus d'orange à base de concentré (10%) ; sucre, jus de citron à base de concentré (2%) ; conservateur : sorbate de potassium ; arômes naturels d'orange avec d'autres arômes naturels ; édulcorants : acésulfame-K sucralose ;  stabilisant : gomme de gaar ; colorant : caroténoïdes",,
54493186,Fanta Strawbery -,Fanta,"beverages, sweetened-beverages",france,,,,e,4.0,,"EAU, SUCRE, C02, RÉGULATEUR ARÔMES, SIN 330 NATURELS ET IDENTIQUES AUX NATURELS P 211, COLORANTS : SIN 122, SIN 110.",,
54493353,Fanta passion,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",france,,,,e,4.0,,"CARBONATED WATER, SUGAR, ACIDULANT: CITRIC ACID (E330), STABILISERS: MODIFIED FOOD STARCH (E1450), SUCROSE ACETATE ISOBUTYRATE (E444) AND GLYCEROL ESTER OF WOOD ROSIN (E445), FLAVOURING, PRESERVATIVE SODIUM BENZOATE (E211), PERMITTED SWEETENING SUBSTANCES: ACESULFAME-K (E950) AND SUCRALOSE (E955), COLOURANTS: CARAMEL (E150d) AND SUNSET YELLOW FCF (E10). THIS FOOD CONTAINS ACESULFAME-K (E950) AND SUCRALOSE (E955) AS PERMITTED SWEETENING SUBSTANCES",,
54493933,Fanta,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, erfrischungsgetranke, fruchtgetranke, getranke, gezuckerte-getranke, kohlensaurehaltige-getranke, pflanzliche-getranke, pflanzliche-lebensmittel-und-getranke","france, germany",flasche,,,d,,,,,
54493957,Fanta Fruit Twist 500 Ml,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, sweetened-beverages","france, united-kingdom",pet-bottle,,London,d,4.0,,"carbonated water, sugar, fruit juices from concentrate 4,4% (orange 3,4% peach 0,5%, apple 0,4z passion fruit 0,12), vegetable and plant concentrates (carrot, safflower), citric acid, malie acid, sweeteners (acesulfame k, aspartamel, preservative (potassium sorbate), natural flavouring, stabilisers (glycerol esters of wood rosins guar gum) contains a source of phenylalanine,",,
57045375,Fanta Zero,Fanta,,denmark,,,,unknown,,,,,
57045382,Fanta Orange,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks",denmark,,,,unknown,,,,,
57045443,Fanta Exotic,Fanta,"beverages, carbonated-drinks, sodas",denmark,,,,e,,,,13.2,53.0
5740600994921,Fanta Lemon,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas, sweetened-beverages",denmark,,,,unknown,,,,,
5740600997632,Fanta Orange,Fanta,"beverages, sweetened-beverages",denmark,,,,unknown,,,,,
5740700987168,Fanta Framboises & Passion,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, sweetened-beverages","denmark, france, spain",,,,e,4.0,,"Vand, sukker, juice fra koncentrat 3% (appelsin 2.8%, hindbær 0,1%, passionsfrugt 0,1%), kuldioxid, surhedsregulerende middel (E330, E296. E576), konserveringsmiddel (E202), frugtog vegetabilsk koncentrat (solbær, gulerod), stabilisator (E414, E445), sødestof (steviolglycosider), antioxidant (E300), naturlige aromaer.",,
5740700989032,Fanta Peach,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas","france, switzerland",,,,unknown,,,,,
5740700994203,Fanta Lemon,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, lemon-soft-drinks, sweetened-beverages","belgium, france","can, drink-can",,"paris,france",e,,,,,
5740700996153,Fanta - Exotic,"Fanta, Fanta - The Coca Cola Company","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sodas-with-exotic-fruits, sweetened-beverages","denmark, france, germany",,,Denmark,e,4.0,,"FANTA 330ml Carbonated soft drink with tropical flavour, Ingredients: Wate dad E2300, fruit and vegetable concentrate (blackcurrant carrot ar elderber centrate orange 2,6% passionfruit 0,7% peach 0,20, carbonficide c Water: Vand, sukker, juice fra koncentrat 3 (appelsin 2,6% passionsfrugters thod, natural flavours, stabiliser (E445, E414), Læskedrik med tropisk fragtsmy kid crusekstrakt, syre (E330), frugt - og vegetabilsk ekstrakt (sobe p bibber chron, safor), naturlige aromaer stabilisatorer (E445, E414) NUTRITIONAL VALUE/NEERINGSINDHOLD 100ml 330ml 227kJ/53kcal 749kJ/175kcal which saturates/heraf mættede fedtsyrer: Og hydrate Kalhydrat: which sugars/heraf sukkerarter: Og 13,2g 13,2g Og take of an average adult (8400kJ/2000kcal),/Referenceindtagr en gennemsnitsperson (8400kJ/2000kcal), 09 concentrate orange 2,6% passionfruit 0,2% peach 0,20Jjuice fra koncent (appelsin 2,6% passionsfrugt fersken 20 Alu Serveres afkolet Best before: See bottom of ca Bedst før: Se dåsens bund, To be kept in a dry place and not above room temperature Opbevares tart og ikke over aoral stuetemperatur, Carlsberg Danmark AS DK-1799 Kabenhave Y 33 27 33 77 ©2024 The Coca-Cola Compa",,
5740800880796,Fanta Exotic,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sodas-with-exotic-fruits, sweetened-beverages","denmark, france",,Magik Dépôt,France,e,,,,,
59034643,Fantasia,Danone,"dairies, fermented-foods, fermented-milk-products, desserts, dairy-desserts, fermented-dairy-desserts, yogurts","france, poland",,,,c,,,,,
59160755,Fantasy mix,Nutty Frutty,,france,,,,unknown,4.0,,"fruits secs en proportion variable: raisins (raisins noirs et raisins blancs, huile de tournesol, conserva - teur:DlOXlDE DE SOUFRE) noix cie coco (noix de coco, amidon de BLE, sirop de glucose-fructose, sucre, dextrose gélatine sel), chips de banane (banane, huile de noix de raffinée, sucre, miel, arôme), canneberges (canneberges, sucre, huile de tournesol).",,
6111242611016,Fish Fantasy,,,france,,,,unknown,,,,,
6278814367808,Fanta,Fanta,,india,,,,unknown,,unknown,,,
6415600502177,Fanta Appelsiini,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages","finland, france",,,,e,4.0,,"Vatten, socker, 4.5 % juice av apelsin, koldioxid, surhetsreglerande medel (E330, E331), naturlig apelsinarom med andra naturliga aromer, stabiliseringsmedel (E414, E445, E412), antioxidationsmedel (E300), frukt - och grönsakskoncentrat (morot, svartvinbär), färgämne (E160a).",,
6901939661246,,"芬达, Fanta, 可口可乐",,china,,,,unknown,,,,,
6938295497370,FANTASTIC 翻篇儿,龙精酿,"beverages, alcoholic-beverages, beers",china,zh:瓶,,中国,not-applicable,,d,,,
7350037960031,Truffes fantaisie,La Praline Gothenburg,,france,,,,unknown,4.0,,"GB Ingredtents: Veg. fat non hyd eogenated (coconut, certified palrnkernel). sugar, fat IEduced cocoa powder, whey powder (milk)e flavour (ginger), emulsifier (soya lecithin), flavour (vaniilin), Cocoa powder for coa ling - May contajn traces of tree nuts and thejr by-products, sesame, eggs, peanuts and gluten.",,
7392022002104,Ekologisk Kalvfond,Fantasty,,sweden,,,,unknown,,,,,
7392022002128,Ekologisk Kycklingfond,Fantasty,"broths, groceries",sweden,,,,c,4.0,,"Vatten, havssalt, rörsocker, grönsaker (lök, selleri), kycklingkött 2%, kycklingfett 1.5%, jästextrakt, majsstärkelse, kryddor (vitlök, gurkmeja, peppar) naturligt smakämne, rosmarin,surhetsreglerande medel (E330), förtjockningsmedel (E412, E415).",,
7392022002142,Ekologisk Grönsaksfond,Fantasty,,sweden,,,,unknown,4.0,,"Vatten, havssalt, oraffinerat rörsocker, grönsaker 7.5%(_selleri_, lök, morot, tomat), jästextrakt, kryddor (vitlök, peppar, gurkmeja), majsstärkelse, naturligt _sellerismakämne_, naturliga smakämnen, surhetsreglerande medel (E330), förtjockningsmedel (E412, E415).",,
7392022002166,Ekologisk Oxfond,Fantasty,,sweden,,,,unknown,4.0,,"Vatten, havssalt, hydroliserat vegetabiliskt protein (vatten, hydroliserat vegetabiliskt protein, jodsalt), maltodextrin, tomat, rörsocker, biffkött 2%, karamelliserat socker, majsstärkelse, lök, surhetsreglerande medel (citronsyra), kryddor (peppar, muskotblomma, libbstickablad), förtjockningsmedel (guargummi, xanthangummi), naturligt smakämne (vit champinjon).",,
7392022002180,Ekologisk Svampfond,Fantasty,,sweden,,,,unknown,4.0,,"Vatten, havssalt, naturligt smakämne, hydroliserat vegetabiliskt protein (vatten, hydroliserat vegetabiliskt protein, jodsalt), maltodextrin, rörsocker, tomater, karamelliserat socker, majsstärkelse, lök, svamp 0.6% (vit champinjon, shiitake), kryddor (vitlök, peppar), surhetsreglerande medel (citronsyra), förtjockningsmedel (guargummi, xanthangummi).",,
7441003560161,,Fanta,,costa-rica,,,,unknown,,,,,
7542600120960,Fanta orange zero,"Fanta, Fanta-light",,france,,,,unknown,,,,,
7613269301851,Fantastic Orange,TEA-TIME,"beverages-and-beverages-preparations, beverages","france, germany, switzerland",,,,b,3.0,,"de sucre, sachet de sucre vanillé, d'eau, d'infusion Fantastic Orange, de jus de citron",,
7613269301875,Fantastic Cherry,Tea Time,"plant-based-foods-and-beverages, beverages, hot-beverages, plant-based-beverages, herbal-teas, fruit-teas, herbal-teas-in-tea-bags, herbal-fruit-teas-in-tea-bags, red-fruit-teas","france, switzerland",,,,b,4.0,,"Hibiscus, composants de pommes, cynorrhodons, écorce d’orange, arôme (cerises), feuilles douces de mûrier, granulé de jus de cerises 0,1% (maltodextrine, jus de cerises concentré)",,
7613269301899,Fantastic Apple,Tea Time,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, hot-beverages, plant-based-beverages, beverage-preparations, teas, herbal-teas, herbal-tea-blends","germany, switzerland",,,,unknown,4.0,,"Composants de pommes, feuilles de mûrier douces, acidifiant: acide malique, hibiscus, racines de chichorée grillées, arôme, concentré de jus de pomme déshydraté (correspond à 0.80% jus de pomme).",,
7613269301912,Fantastic Berries - Aromatisierte Früchteteenmischung mit Waldfruchtgeschmack,Tea-Time,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, hot-beverages, plant-based-beverages, beverage-preparations, herbal-teas, fruit-teas","france, germany, switzerland",,,,unknown,4.0,,"hibiscus, composants de pommes, feuilles de mûrier douces, acidifiant: acide citrique, arôme, écorces de cynorrhodon, composants de groseilles rouges, composants de fraises, jus de cassis concentré déshydratée (correspond à 0.25 %, jus de cassis), jus de fraises concentré déshydratée (correspond à 0.36 % jus de fraises)",,
7616500645226,skai chewing gum fantastic berry,skai,"snacks, sweet-snacks, confectioneries, chewing-gum, sugar-free-chewing-gum",switzerland,,,,not-applicable,4.0,,"édulcorants: sorbitol, maltitol, sirop de maltitol, isomalt, xylitol, aspartame et acésulfame K, gomme base (avec antioxygène: E 306), humectants: E 1518 et E 422, épaississant: gomme arabique, acidifiants: acide malique et acide citrique, framboise en poudre, colorant: E 171, arômes, agents d'enrobage: E 903 et E 553b.",,
7616500913493,Fantastic Berry,Skai,"snacks, sweet-snacks, confectioneries, chewing-gum",switzerland,,,,not-applicable,4.0,,"édulcorants: sorbitol, maltitol, sirop de maltitol, isomalt, xylitol, aspartame et acésulfame K, gomme base (avec antioxygène: E 306), humectants: E 1518 et E 422, épaississant: gomme arabique, acidifiants: acide malique et acide citrique, framboise en poudre, colorant: E 171, arômes, agents d'enrobage: E 903 et E 553b.",,
7617014146230,Tea Fruit Fantasy fruitée et harmonieuse,Delizio,"plant-based-foods-and-beverages, beverages, hot-beverages, plant-based-beverages, teas, herbal-teas, capsules, fruit-teas, red-fruit-teas, tea-capsules",switzerland,,Migros,,unknown,4.0,,"Ibiscus (Nigeria, Soudan), écorces de cynorrhodon, feuilles de mûrier, arômes",,
7640135440949,Pocão Mágica boisson énergétique citron,Fanta,,switzerland,,,,unknown,4.0,,"Wasser, Zucker, Apfelsaft (5.5%), Kohlensäure, Säuerungsmittel Citronensäure, Taurin (400 mg/100 ml), Guavenmark (0.5%), Papayamark (0.5%), Aroma, Limettensaft (0.5%), Assai-Extrakt (0.05%), Säureregulator Trinatriumcitrat, Koffein (32 mg/100 ml), Stabilisatoren Pektin und Johannisbrotkermehl; Guaranaextrakt, färbendéshydraté Konzentrat aus Saflor, Vitamine (Niacin, Pantothensäure, B6 und B12) Farbstoff E131",,
7640154880221,Noix de pécan salées,"First Select,Fruit Fantaisie","plant-based-foods-and-beverages, plant-based-foods, nuts-and-their-products, nuts, shelled-nuts, pecan-nuts, salted-pecan-nut",switzerland,,,,unknown,3.0,e,"_Noix_ de pécan, amidon de maïs, jus de limettes, sel",,
7894900050011,fanta raisin,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas","brazil, france",,,,e,,,,,
8000253000088,Fantasie Di Forme 500 G Marabotto,,,france,,,,unknown,,,,,
8001420007589,Fantasie di cereali,Gallo,"plant-based-foods-and-beverages, plant-based-foods, cereals-and-potatoes, cereals-and-their-products",france,,,,a,1.0,,"Riso integrale parboiled 65%, avena precotta 20%, grano perlato precotto 15%",,
8001590947913,Fantasie al salmone,Philadelphia,"dairies, fermented-foods, fermented-milk-products, cheeses, industrial-cheese",france,,,,d,4.0,,"Specialità di formaggio fresco al salmone affumicato, Ingredienti: FORMAGGIO fresco [LATTE pastorizzato, crema di LATTE, addensanti (alginato di sodio, carragenina), sale], SALMONE affumicato (2,5%), sale, aromi (contiene PESCE, SEDANO), correttore di acidità (acido lattico), esaltatori di sapidità (glutammato monosodico, guanilato disodico, inosinato disodico), destrosio affumicato, colorante (estratto di paprica), aromatizzanti di affumicatura, SENZA GLUTINE, 20147 Milano Via Nizzoli, 3 Mondelez Italia International Mondelez",,
8001590947920,Fantasie alle Erbe,"Philadelphia, mondelez",dairies,italy,,,,d,4.0,,"FORMAGGIO fresco [LATTE pastorizzato, crema di LATTE, sale, addensanti (alginato di sodio, farina di semi di carrube, caragenina), siero di LATTE, cipolla, piante aromatiche, sale, pepe nero. SENZA GLUTINE. Senza conservanti. Adatto ai vegetariani.",,
8002960536379,Germogli fantasia bio,Menù,,"france, italy",,,,unknown,,,,,
8005121214246,Fantasie del mattino ottimini al cacao,Divella,"snacks, sweet-snacks, biscuits-and-cakes, biscuits, chocolate-biscuits","france, italy",bag,,"France,Italie",e,,,"ut:nvavves BISCUITS SABLÉS AU CACAO - Farine de blé, sucre, huile de exclusivement à partir de pur cacao cacao, beurre de cacao emulsifiant: léci hinc arômes), œufs frais 7,4 0%, cacao en poudre ( — acide de sodium, carbonate acide pvrophosphate acide de sodium), amidon de du lait, arômes, sel. Traces possibles de fruits à coque et ses",,
8005121214253,Ottimini Integrali,"Divella, Fantasie del Mattino, Ottimini","snacks, sweet-snacks, biscuits-and-cakes, biscuits-and-crackers, biscuits, dry-biscuits","bolivia, france, italy","plastic, pp-polypropylene",,Italia,d,4.0,,"Farina integrale di grano tenero 63%, zucchero, olio di semi di girasole, uova fresche 9%, amido di frumento, agenti lievitanti (carbonato acido di sodio, carbonato acido di ammonio), aromi, sale.",,
8005121214369,Fantasie del mattino ottimini biscotti al limone,Divella,"snacks, sweet-snacks, biscuits-and-cakes, biscuits, dry-biscuits","france, italy",plastic,,Italy,d,4.0,,"Farina di frumento, zucchero, olio di semi di girasole, uova fresche, burro, proteine del latte, amido di frumento scorza d limone candito 2% (scorza di limone macinato, sciroppo di glucosio-fruttosio, saccarosio, correttore di acidita acdo cica succo di limone 1%, aromi, agenti lievitanti (carbonato acido di ammonio, carbonato acido di sodio), sale.",,
8005121214437,Fantasia del mattino cà cao frollini al cacao,Divella,"snacks, sweet-snacks, biscuits-and-cakes, biscuits-and-crackers, biscuits","france, italy",plastic,,Lecce,e,4.0,,"Farina di _frumento_ , zucchero, olio di palma, cacao in polvere 5,2%, _uova_ fresche 4,1%, _burro_ , proteine del _latte_ , sciroppo di glucosio, crema al cacao 1,1% (zucchero, olio vegetale di palma, cacao magro in polvere, _nocciole_ , emulsionante&lt;.lecitina di _soia_ , aromi), amido di _frumento_ , agenti lievitanti (carbonato acido di ammonio, carbonato acido di sodio), sale, aromi, albume d' _uovo_ , amido di mais pregelatinizzato, zuccheri in cristalli di copertura.",,
8005125926862,Puzzle 1000 fantasy collection ,Lassen,,france,,,,unknown,,,,,
8007290332325,Granoro Spirali Fantasia 232 Gli Speciali,Granoro,,france,,,,unknown,,,,,
8010494000297,"La romagna, stringozzi fantasia",La Romagna,"plant-based-foods-and-beverages, plant-based-foods, cereals-and-potatoes, cereals-and-their-products, pastas, fresh-pasta, it:stringozzi",united-states,,,,unknown,,unknown,"Durum wheat semolina, water, red with chili dehydrates 1.5%, tomato dehydrates 1%, red beets dehydrates 0.5%, egg white. green: with basil dehydrates 3%, spinach 1%, egg white. to be kept in a cool and dry place.",,347.0
8011019008262,Fantaisie de la mer,Bluver,,france,,,,unknown,,,,,
8011019010081,Fantaisies de la mer des Puglia,Bluver,"meals, fresh-foods, meals-with-fish, fresh-meals",france,"barquette-plastique, etiquette-papier, opercule-film-plastique",Super U,"Marseille 5°,France",d,4.0,,"_Encornets_ (Dosidicus Giga/Illex Argentinus/Notarus Sicani péché en Fao 87/41/81), _Calamars_ (Loligo Duvauceli/Loligo Gahi - péché en Fao 51/57/41), Petits _poulpes_ ( Eledone moschata/Octopus Aegina - péché en Fao 34/51/57), _Seiches_ (Sépia Pharaonis/Sepiella inermis - péché en Fao 51/57), _Surimi_ saveur _crabe_ composé de : (chair de _poisson_ 50%, stabilisant : E420, E452, eau, amidon, sucre, huile de palme raffinée, sorbitol, blanc d'__oeuf_, extrat de _crabe_ 0.70% - arôme _crabe_ 0.50%, amidon de riz, exhausteur de goût : E621, colorant naturel : E170, _Crevettes_ (Penaeus Vannamel produit de aquaculture Equateur) (stabilisateur : E450-E451-E452), huile de tournesol, _vinaigre de vin_, sel, persil, acidifiant : acide citrique (E330), antioxydant : acide ascorbique (E300), conservateur : ascorbate de potassium (E220), citron.",,
8021241005014,Fantasia muticolore,Sapori Antichi,,france,,,,unknown,,,,,
8021241007094,Specialita Pasta Fantasia,Sapori Antichi,,france,,,,unknown,,,,,
8026396010364,Fantasia,Mioorto,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, vegetable-based-foods-and-beverages, vegetables-based-foods, fresh-foods, vegetables, fresh-plant-based-foods, leaf-vegetables, fresh-vegetables, lettuces","italy, serbia",plastic,,,a,,,"Endivija (čipkasta), crveni radič, matovilac.",,
8028639000439,Fantasia,Barbagallo,,italy,,,,unknown,,,,,
8032727110306,Fantasy,,"plant-based-foods-and-beverages, plant-based-foods, pastas",france,,,,a,,,,,
8055118487139,Gazpacho,"Euroverde, Fantasie dell'Orto","plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, meals, soups, vegetable-soups, cold-soups, gazpacho","france, italy",,,,c,,,,,
8055118489348,Zuppa alla toscana,"EuroVerde, Fantasie dell'Orto","plant-based-foods-and-beverages, plant-based-foods, meals, soups","france, italy",cardboard,,,c,3.0,,"Eau, haricots blancs 27 %, légumes frais 13 % (carottes 7 %, cou noir 3 %, poireau, _céleri_), pulpe de tomates, oignon, pommes de terre, huile d'olive extra vierge, sel, ail, romarin, sauge, thym, sucre.",,
8055118489386,Minestrone Classique,"Euroverde, Fantasie dell'Orto, Sette Giorni","plant-based-foods-and-beverages, plant-based-foods, meals, soups, minestrone-soups","france, italy",,,,unknown,,,,,
8410100094199,Fantasmikos,Nestlé,helados,"france, spain",container,,,d,4.0,,"water, glucose syrup, fruit juices from concentrates and fruit puree (12,5%) (lemon, pineapple and orange juices from concentrates, strawberry puree), vegetable fats and oils (rapeseed, coconut, shea), invert sugar syrup, sugar, emulsifiers (monoglycerides and diglycerides of fatty acids, sunflower lecithin), stabilizers (locust bean gum, pectins, guar gum),  whey powder, skimmed milk powder, acidulants (citric acid, maltodextrin),  natural flavourings, natural lemon flavourings, natural orange flavourings, natural strawberry flavouring with other natural flavourings, natural lime flavouring, concentrated fruit juice powder (orange, strawberry, lemon, raspberry), colourings (beet red, curcumin, lutein, carotenes, paprika extract,  chlorophylls), glucose and fructose syrup, spirulina concentrate, safflower concentrate, may contain nuts, gluten-free",,
8410100189499,Pirulo Fantasmikos,Nestlé,"desserts, frozen-foods, frozen-desserts, ice-creams-and-sorbets, ice-creams","france, spain",,,,d,,,,,
8410442380806,Brochette guimauve fantaisie,Gerio,"snacks, sweet-snacks, confectioneries, candies, marshmallows",france,,Auchan,,e,,,,,
8423915010308,Tarte fantaisie pie,Mandul,"frozen-foods, pies, sweet-pies",france,,,,d,4.0,,"Farine de BLÉ (GLUTEN), huile de tournesol, OEUF pasteurise, sucre, humectant (glycérine, sorbitol), sirop de glucose et de fructose poudres a lever (pyrophosphate acide de sodium, bicarbonate de sodium). conservateur (acide sorbique), acidifiant (acide lactique), sel, arôme Nappage à la crème de cacao (27%) [sucre, huile végétale (tournesol). cacao en poudre dégraissé (18%), graisses végétales totalement hydrogénées (palmiste, palme), LAIT écrémé en poudre, pâte de NOISETTE (3%), émulsifiant (lécithine de tournesol), saveur]. Dragées au chocolat au ait (4%) [sucre, pâte de cacao, beurre de cacao, lait entier en poudre, amidon. émulsifiant (lécithine), agents d'enrobage (gomme arabique, cire de carnauba, cire d'abeille, gomme laque), jus concentrés (raisin, radis, cassis) citron et betterave rouge), extraits (carthamus, malt d'ORGE, concentré d'algues).",,
8442664011527,Fanta,Coca,,france,,,,unknown,,,,,
8446426052179,Fanta orange,Fanta,,france,,,,unknown,,,,,
8480017032171,Fantaisies Multicolore,Dia,,france,,Dia,,unknown,,,,,
85975934,Truffe fantaisie noir,Casino,"snacks, sweet-snacks, cocoa-and-its-products, chocolates, dark-chocolates, filled-chocolates, filled-dark-chocolates",france,,Casino,,e,,,,,
8606006088305,Fantasy schwarzwald,Frikom,"desserts, frozen-foods, frozen-desserts, ice-creams-and-sorbets, ice-creams, ice-cream-tubs",serbia,"plastic, box",,Serbia,c,4.0,b,"voda, preliv višnje 12% (kaša višnje, šećer, glukozni sirup, dekstroza, limunska kiselina), šećer, kokosovo ulje, dekstroza, _obrano mleko u prahu_, komadići polukandirane višnje 4.5% (višnja 80%, voda, šećer, limunska kiselina), _surutka u prahu_, glukozni sirup, čokolada 1.2%, kakao, emulgatori (mono - i digliceridi masnih kiselina), stabilizatori (guma iz semena rogača, guar guma, karagenan), arome.",13.1,
